GEOID,VALUE_0,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
01113,0,28842300,0,61569000,31788000,12598200,4889700,2914200,238990496,452786400,278859584,159606000,46825200,112635904,63811800,177266704,3999600
27169,0,39626100,0,53504100,31596300,12309300,4241700,1188900,556135168,5289300,53126100,1998900,43626600,291030304,525029408,29086200,16245000
53047,2550600,124100096,511200,214378208,98307904,26927100,6523200,213499808,9821700,5084535808,8891100,4499287040,2928150016,113763600,232207200,100966496,74688304
48259,0,3134700,0,52670700,10654200,4876200,1810800,1263600,90589504,429061504,243000,1062032384,48699000,4058100,7739100,505800,9000
18145,0,4007700,0,50999400,20810700,8569800,3210300,708300,72940496,52200,5648400,47700,2773800,63325800,827722816,7758000,962100
39113,0,12726000,0,186048896,224172896,94711504,34347600,2511000,147780000,4702500,3315600,253800,2827800,92590200,397773888,1656900,2558700
09011,0,84401104,0,109997104,83507400,60540300,16913700,7141500,912699904,19399500,175232704,11790900,22024800,73952096,27781200,194831104,18909900
06003,0,12596400,0,8147700,3943800,523800,13500,7410600,3132000,792008128,964800,1006227904,69319800,2038500,0,8637300,17319600
19023,0,8136900,0,47727000,22490100,3663000,731700,1123200,23328000,531000,5360400,95400,25873200,93552304,1210715136,46005300,16929000
17037,0,3648600,0,49930200,70139696,23284800,7843500,2090700,33929100,378900,401400,25200,2015100,24258600,1415220352,10182600,624600
05065,0,8207100,0,58068000,13134600,1873800,481500,11878200,584422208,73285200,334384192,18041400,30160800,373881600,274500,337500,63000
27067,0,178932608,0,61626600,39652200,16192800,4550400,5347800,38178900,3800700,76534200,3078900,9765000,234180896,1397038464,26313300,133233296
40073,0,23486400,0,85381200,14510700,5427900,1594800,2434500,70317000,5725800,915300,3645900,816300928,2574000,1308117632,2549700,4688100
45053,0,77525104,0,60099300,17360100,5870700,1217700,12622500,24902100,509875200,43146900,53058600,43461000,7240500,58838400,684619200,187998304
47073,0,21084300,0,75693600,26874000,7101900,1988100,3985200,632967296,21974400,82895400,12438900,30762900,366405312,3352500,1625400,419400
30031,0,64841400,0,107736304,50509800,18522000,3095100,16598700,23326200,2823081216,7701300,1658547840,956916928,271872896,640886400,50362200,65465100
25021,0,55695600,0,138819600,162265504,158320800,45093600,5081400,141113696,56466900,130921200,3248100,7086600,11719800,850500,143713792,9519300
21151,0,5503500,0,61131600,35781300,17452800,5612400,4041900,287431200,15136200,132966000,2992500,11279700,544274112,5971500,514800,135000
42081,0,25707600,0,152245792,41833800,16128000,7059600,6254100,1391752832,73175400,909606592,51456600,18212400,376000192,156827696,16960500,8901000
19127,0,7041600,0,60003000,26163900,7067700,2691900,1338300,24765300,976500,17145900,351000,16868700,118195200,1169663360,23860800,7012800
40131,0,105580800,0,97157696,35022600,17014500,8520300,1800900,478924192,1537200,1420200,36683100,169667104,832516224,36614700,21036600,5757300
13079,0,6137100,0,26718300,7518600,962100,219600,4264200,154980000,223304400,75465000,65958300,71132400,68915696,38210400,94480200,3812400
26111,0,18970200,0,56143800,50117400,16316100,9072900,735300,221369408,9681300,31685400,6893100,19218600,19055700,333411296,557533824,14535900
55017,0,83951104,0,105740096,41081400,13029300,4281300,527400,681762624,18954000,95447696,12758400,15174000,106801200,1109170816,343879200,75253504
34007,0,15006600,0,111197696,115373696,62680500,23772600,3075300,72833400,21628800,32561100,3720600,3552300,2268900,39195000,92592896,4271400
13115,0,22455900,0,92139296,45767700,15478200,7198200,2889000,407429088,215347504,158912096,48294900,54150300,208742400,29238300,11076300,3501000
08093,0,33203700,443700,51473700,7026300,518400,40500,48445200,253863904,1928211328,21024000,1052251200,2075542144,4795200,0,72209696,186754496
22123,0,3775500,0,35350200,6128100,978300,307800,270900,630900,21094200,4741200,1386000,182700,160200,733959872,145114208,7609500
06109,0,97411504,1501200,59542200,15872400,3982500,1673100,128397600,70990200,2593483264,58876200,1900382464,943330496,306900,352800,10798200,15319800
33003,0,153794704,0,100132200,31485600,10404000,1924200,11467800,617700608,450356416,932616000,56726100,20907000,30584700,3586500,141908400,8223300
06045,0,51570000,0,408402912,30157200,13509900,2916900,9636300,225313200,4824637952,616229120,2300767232,534070784,88497904,17784900,39771900,14643900
22025,0,92956496,0,54016200,13122000,2853000,229500,6730200,27302400,184430704,66845700,28828800,13353300,2245500,920661312,475839904,26219700
18159,0,242100,0,29177100,10546200,3211200,1068300,2700,8991000,50400,132300,52200,2330100,3905100,605924096,8337600,385200
46025,0,213456608,0,67141800,5301900,1305900,226800,3211200,11997900,2700,101700,1815300,256014896,350470784,1492644608,2596500,102511800
31015,0,31316400,0,35900100,3913200,414900,105300,296100,51658200,16662600,682200,1278900,875372416,34472700,327435296,19791900,15898500
21029,0,4714200,0,61839900,21745800,11026800,4851000,1998000,407079904,22477500,79104600,4511700,6440400,109540800,29072700,46935900,1746000
51790,0,73800,0,8001900,9950400,4257900,1747800,349200,5643000,899100,1763100,70200,222300,13001400,165600,0,900
31049,0,1845900,0,34533900,2713500,538200,163800,834300,914400,9900,27000,53100,298126784,5985000,780944384,5626800,5853600
36015,0,6861600,0,66825900,32297400,11085300,3463200,2950200,418209312,20515500,198101696,5991300,3861000,205902896,32195700,11198700,7901100
31109,0,30564900,0,92079000,117104400,61202700,27527400,910800,103700704,277200,2672100,856800,483838208,43377300,1212608640,6724800,9594900
17123,0,32277600,0,27823500,25219800,4149900,1024200,603000,88094704,45900,32376600,441900,1782000,40807800,749533504,19152000,7066800
13299,0,6849900,0,69567296,41110200,7873200,4219200,327600,2205000,425311200,1909800,233772304,109475104,53134200,81199800,1245745792,47134800
39139,0,13600800,0,95218200,51478200,19121400,10138500,375300,279996288,10269900,138582000,2405700,4187700,199760400,456018304,13468500,1391400
20081,0,1566000,0,64257300,4734000,806400,189000,479700,598500,0,900,14381100,107796600,20109600,1276451072,42300,3032100
13319,0,13220100,0,37251000,7674300,2421000,1272600,18109800,161235904,283373088,174695392,77719504,107830800,36087300,19377000,227169904,6148800
17199,0,60417000,0,67521600,54798300,15426000,3594600,633600,430506912,4507200,34096500,1438200,11311200,244534496,188562592,30740400,3670200
48155,0,3230100,0,27639900,2542500,565200,107100,537300,7241400,22574700,7900200,1313169280,21739500,804600,426800704,3287700,637200
01109,0,14976900,0,61907400,14435100,5328000,2286000,876600,110100600,436049088,385048800,125136896,81335696,257720400,74874600,216819904,5387400
39111,0,8730000,0,61463700,6971400,2471400,1463400,448200,718796672,10184400,171018896,3582900,9256500,176130896,786600,104400,128700
31055,0,30273300,0,87664496,195306304,93068096,47132100,2791800,34260300,27900,15300,150300,91712704,11745000,268933504,20236500,3974400
30087,0,38170800,0,42558300,16975800,3533400,662400,36189000,2164500,1031174080,16200,4428407808,6768713728,17701200,434574016,55742400,151143296
23017,9905400,252027904,0,169837200,51116400,14226300,3311100,8145900,1469630720,1108883712,1760841856,219807008,95294704,97514096,21009600,359383488,28450800
27061,0,707474688,0,148009504,40293000,12674700,4019400,18685800,1470611712,302487296,1093079680,419912992,100590304,166554896,33284700,2778480128,301710592
18017,0,8287200,0,60369300,20486700,6984000,2428200,2868300,118886400,1800000,11386800,117000,3911400,32846400,806351424,9085500,1856700
54017,0,184500,0,30942900,3929400,1888200,775800,37800,714567616,335700,42411600,7422300,14670000,35361000,126000,11700,26100
46083,0,6519600,0,70423200,17414100,15129900,3402900,544500,22900500,10800,1198800,19800,21308400,95741104,1241691264,1070100,12150000
01027,0,5526000,0,61981200,3569400,1180800,340200,1632600,679240832,424759488,96863400,69742800,65919600,153483296,540000,15255000,599400
39077,0,7659000,0,51798600,35656200,9466200,5162400,1745100,193171504,1254600,20552400,888300,1375200,75571200,854132416,20477700,4831200
51105,0,1578600,0,50547600,18486900,5486400,709200,6378300,624931200,6118200,118696496,20152800,134723696,124351200,505800,376200,298800
06011,0,20027700,0,67563904,20476800,9012600,2081700,6345000,3823200,74950200,13658400,644248832,667772096,1040400,1394569856,11444400,82940400
18053,0,6225300,0,65817900,37297800,10613700,5670900,921600,87859800,829800,615600,236700,3708000,34749900,810311424,7159500,1973700
20079,0,7470000,0,51061500,27926100,8263800,3475800,94500,48936600,0,811800,82800,285745504,6856200,954969280,3504600,1098000
37001,0,18818100,0,105109200,63324000,21814200,10319400,590400,356069696,65988900,87753600,26909100,25294500,282896096,45437400,3276900,360900
42011,0,18792000,0,215317792,112752000,52080300,24284700,5040000,740766592,3423600,152881200,18847800,6981300,317884512,535329888,23154300,2288700
46109,0,126111600,0,86943600,13636800,4433400,584100,6097500,52710300,62100,13606200,558900,467741696,259625696,1606177792,3392100,294682496
56027,0,2316600,0,24117300,5184000,698400,111600,13728600,207000,139395600,63000,723876288,5722967040,23085900,87778800,9283500,65928600
27025,0,65988900,0,57149100,22138200,8005500,2589300,919800,200893504,10613700,21555900,2705400,9473400,228076192,288584992,77823904,146618096
31161,0,91000800,0,50986800,28482300,2351700,453600,554400,3045600,164667600,1024200,21008700,5021964800,18783900,677420096,8136900,232999200
06015,0,28059300,0,123354896,12802500,6701400,2065500,11014200,50080500,1646196352,248660992,310769984,104233504,35648100,157500,7448400,24682500
06095,0,226237504,0,79273800,69062400,114848096,33405300,6384600,1463400,36161100,25254900,174461408,551664896,16576200,735182080,2251800,241027200
51195,0,2085300,0,44975700,27999000,12075300,2590200,50576400,685140288,18070200,79155904,29099700,56559600,47777400,7200,492300,128700
08015,0,4464900,3751200,19089900,14796000,5571000,742500,126867600,89961296,1078633856,15247800,941046272,243779392,35944200,13151700,36717300,21871800
28149,0,99279904,0,59973300,18503100,9938700,4010400,4875300,573487232,6591600,66550500,29066400,11704500,41574600,162974704,356499008,12575700
48327,0,1638900,0,16990200,2491200,723600,123300,16200,11157300,8859600,33300,2273422592,715500,1727100,16303500,3009600,140400
29179,0,13561200,0,70023600,3488400,653400,169200,15619500,1699939840,35333100,89330400,23546700,21960000,144551696,1503900,7406100,3210300
30063,0,53886600,576900,48562200,53152200,30627000,4336200,60442200,19112400,4578089472,6251400,1023819328,609583488,106007400,47296800,56448900,53666100
05015,0,28624500,0,67455904,17121600,3634200,936000,2372400,705299392,75234600,104425200,9458100,35285400,611140480,0,1056600,95400
42089,0,22179600,0,195173104,40803300,16155900,5753700,3899700,857627072,46946700,165413696,11518200,10753200,60229800,17754300,129082496,3162600
22097,0,49136400,0,79317904,87540304,7163100,3884400,26100,15936300,6174900,29706300,6932700,8113500,532239296,776913280,722185216,65725200
28063,0,21326400,0,34840800,4935600,569700,50400,1452600,478998016,252635392,245746800,47625300,43389000,73421104,47841300,112148096,4930200
48473,0,17795700,0,66702600,20382300,7287300,3962700,4512600,61965000,77005800,52444800,21726900,29021400,815362176,104782496,80436600,8399700
37069,0,15079500,0,76162496,20625300,4425300,1280700,866700,170306096,279448192,268504192,37220400,44792100,191301296,124839000,72539104,2623500
38023,1299600,171152992,0,96725696,17112600,3347100,333000,10884600,989100,5400,64800,22103100,861988480,68382896,1980709248,1640700,108225000
49053,0,9848700,0,84466800,55526400,26272800,5956200,32071500,142929904,1912479360,13017600,3388742144,542097920,18588600,22692600,21523500,5070600
26023,0,32493600,0,46833300,43317000,7371900,2933100,914400,74987104,1026000,2230200,1017000,1236600,23704200,834452992,254691008,16025400
19063,0,18813600,0,37123200,6980400,2380500,547200,1278000,1398600,9900,10204200,135900,17338500,69020096,843914688,7272900,24809400
49011,0,529716608,0,59591700,88557296,68897696,25008300,227608192,110984400,36826200,1796400,79890304,179716496,51905700,30882600,7911000,133591504
38035,0,26091900,0,144890096,39825000,18386100,6785100,1212300,47097000,7209900,12167100,857700,52622100,415359904,2837767424,47896200,58677300
21201,0,1156500,0,10233900,1313100,113400,25200,0,102214800,18550800,79709400,801000,1493100,80454600,1232100,0,67500
48009,0,52174800,0,39435300,13601700,3391200,660600,14998500,26742600,126000,19800,492238784,1350842368,12640500,384572704,1045800,3355200
54001,0,6592500,0,37853100,7388100,1940400,294300,4609800,667449920,394200,32963400,4938300,12546000,144396000,180900,414000,1358100
27081,0,37361700,0,51020100,6001200,1471500,250200,877500,11296800,1800,1179000,51300,151072192,98191800,1011229184,727200,58006800
45081,0,23048100,0,59424300,9729000,2139300,673200,2303100,70421400,431585984,174651296,69363000,59690700,243560704,28701900,17918100,866700
53071,0,75192304,0,92453400,35952300,12295800,1656900,151200,637200,103104000,853200,443675712,667183488,7216200,1910570368,10918800,8343900
18119,0,14711400,0,46448100,3497400,726300,200700,4830300,578097024,3033000,46481400,983700,28731600,85617000,179739904,2536200,1056600
37009,0,3104100,0,86076000,3379500,1678500,567000,792900,623355328,36315900,175464000,12282300,20013300,161712000,502200,639000,453600
25003,0,40443300,0,111239104,45846000,29325600,7880400,5733000,922911296,100125904,797175872,10169100,17695800,126508496,14652000,221427008,10607400
08113,0,4609800,0,16836300,11088900,703800,61200,96390896,517590016,1220731136,70770600,1160721920,170897408,12876300,50940000,11538000,3035700
56031,0,70810200,0,44030700,11997900,3036600,775800,8324100,63900,208578592,0,503811904,4122067456,51775200,300975296,73934096,65410200
29167,0,12890700,0,46779300,30731400,5895000,1376100,2496600,448073984,31202100,105500704,5965200,7334100,939570304,21656700,3370500,1279800
16005,0,13936500,0,68727600,32184900,21513600,2796300,45463500,108688496,406594816,14678100,1485698432,163044000,7765200,536713216,74368800,10533600
53021,0,78533104,0,59244300,54890100,33490800,3674700,963900,786600,472500,70200,777484800,645267584,4045500,1597997696,10947600,13743900
25015,0,41476500,0,76824896,48435300,23473800,5792400,2502900,416385888,83131200,459634496,5598900,8355600,76170600,42156900,132277504,5553000
17201,0,17880300,0,105001200,152991904,66273300,26091000,3840300,108374400,3534300,16397100,1295100,9972000,101385904,687627904,35489700,11936700
40103,0,37241100,0,62084700,16066800,5731200,1843200,559800,144331200,3679200,1510200,6962400,994231808,19659600,626412608,11036700,3483000
22047,0,79147800,0,28311300,40648500,6514200,7404300,392400,3643200,243900,3535200,1189800,3987900,86215504,264949200,1069046976,128528096
27049,0,58536900,0,79651800,34903800,10367100,3570300,4934700,291199488,2316600,42235200,803700,77774400,185619600,1155136512,41528700,23381100
26015,0,50265900,0,68513400,33596100,5477400,1855800,2466000,384828288,13357800,36025200,707400,4891500,128621696,532635296,228121200,8901000
17001,0,39240000,0,46414800,77155200,36423000,7837200,1579500,404185504,963900,66250800,918000,1382400,306711904,1202704256,52474500,5959800
